"","id","name"
"899","570717","Ramón Flores"
"900","595023","Colin Walsh"
"901","600858","Humberto Arteaga"
"902","601707","Dustin Houle"
"903","624431","Jose Trevino"
"904","656976","Pavin Smith"
"905","657011","Troy Stokes"
"906","669374","Keston Hiura"
"907","518577","Collin Cowgill"
"908","592789","Noah Syndergaard"
"909","642221","Kean Wong"
"910","650793","Jesus Alastre"
"911","425794","Adam Wainwright"
"912","471911","Carlos Carrasco"
"913","476451","Jeremy Hellickson"
"914","516809","Junior Lake"
"915","543606","Jake Odorizzi"
"916","571578","Patrick Corbin"
"917","573088","Cameron Perkins"
"918","592468","Nick Kingham"
"919","605498","Andrew Suárez"
"920","607219","Sal Romano"
"921","621052","Alex Reyes"
"922","621107","Zach Eflin"
"923","623323","Braden Bishop"
"924","457915","Javy Guerra"
"925","570632","José Ureña"
"926","663734","Nick Neidert"
"927","502140","Jeremy Barfield"
"928","592731","Steve Selsky"
"929","595373","Jack Reinheimer"
"930","607625","Seth Lugo"
"931","664060","Kyle Holder"
"932","592710","Josh Rutledge"
"933","670032","Nicky Lopez"
"934","467100","Iván Nova"
"935","502171","Alex Cobb"
"936","527054","Julio Teheran"
"937","621219","Alec Mills"
"938","622694","Elieser Hernandez"
"939","656257","Jeff Brigham"
"940","664192","Joey Lucchesi"
"941","669008","Ronnie Dawson"
"942","542194","Christian Bethancourt"
"943","543037","Gerrit Cole"
"944","605346","Jack López"
"945","606196","Angelo Mora"
"946","607372","Juan Perez"
"947","621545","Zach Remillard"
"948","641323","Luis Aviles"
"949","642002","Buddy Reed"
"950","656449","Jake Gatewood"
"951","656896","Emmanuel Rivera"
"952","663757","Trent Grisham"
"953","666158","Gavin Lux"
"954","670042","Luke Raley"
"955","670084","Nick Heath"
"956","671271","Jeisson Rosario"
"957","671275","Luis Almanzar"
"958","672356","Gabriel Arias"
"959","641878","Ian Miller"
"960","676900","Ryan Dorow"
"961","608364","Nellie Rodriguez"
"962","664247","Kyle Garlick"
"963","666558","Eddy Martínez"
"964","669257","Will Smith"
"965","456696","David Hernandez"
"966","642770","Javy Guerra"
"967","669016","Brandon Marsh"
"968","595144","Jaycob Brugman"
"969","605183","Jason Coats"
"970","663624","Ryan Mountcastle"
"971","448306","James Shields"
"972","456701","Homer Bailey"
"973","458681","Lance Lynn"
"974","543483","Matt Magill"
"975","592644","Adam Plutko"
"976","602115","Gabriel Guerrero"
"977","607536","Kyle Freeland"
"978","621381","Matt Strahm"
"979","642003","Cody Reed"
"980","571685","Anthony García"
"981","656736","Kevin Merrell"
"982","578428","Peraza, José"
"983","594940","Daniel Muno"
"984","607229","Robert Gsellman"
"985","657612","Tim Hill"
"986","571681","Rey Fuentes"
"987","571757","Jeremy Hazelbaker"
"988","572738","Stephen Bruno"
"989","592144","Wynton Bernard"
"990","454975","Hernan Iribarren"
"991","543089","Taylor Davis"
"992","592637","D. J. Peterson"
"993","600861","Jeffrey Baez"
"994","628451","Andy Ibáñez"
"995","664167","Blake Trahan"
"996","455117","Jhoulys Chacín"
"997","473724","Matt McBride"
"998","502100","Alex Presley"
"999","514913","Rubén Tejada"
"1000","518530","Xorge Carrillo"
"1001","519237","Cameron Rupp"
"1002","592647","Dalton Pompey"
"1003","607301","Nick Rickles"
"1004","607355","Logan Moore"
"1005","623519","David Olmedo-Barrera"
"1006","641882","Thomas Milone"
"1007","656388","Joe Dunand"
"1008","664686","Zach Coppola"
"1009","669256","Nick Solak"
"1010","669626","Corey Bird"
"1011","452672","Ryan Hanigan"
"1012","572128","Richie Shaffer"
"1013","605196","Kevin Cron"
"1014","624505","Anfernee Grier"
"1015","656607","Jeren Kendall"
"1016","430935","Cole Hamels"
"1017","445213","Brandon Kintzler"
"1018","502188","Jeff Samardzija"
"1019","518397","Scott Alexander"
"1020","519144","Rick Porcello"
"1021","520980","Pedro Báez"
"1022","543135","Nathan Eovaldi"
"1023","592332","Kevin Gausman"
"1024","622492","Keury Mella"
"1025","641154","Pablo López"
"1026","657619","Chris Hoo"
"1027","554430","Zack Wheeler"
"1028","606424","Jarlín García"
"1029","628318","Kazuhisa Makita"
"1030","628333","Odrisamer Despaigne"
"1031","670049","Chris DeVito"
"1032","622554","Seranthony Domínguez"
"1033","571760","Andrew Heaney"
"1034","605232","Brandon Finnegan"
"1035","621261","Corey Oswalt"
"1036","642772","Luis Alexander Basabe"
"1037","650520","Micker Adolfo"
"1038","594577","Mike Mayers"
"1039","607192","Tyler Glasnow"
"1040","622663","Luis Severino"
"1041","600898","Jecksson Flores"
"1042","606993","Jake Hager"
"1043","621438","Tyrone Taylor"
"1044","643275","Johnny Davis"
"1045","656758","Logan Moon"
"1046","657675","Rudy Martin"
"1047","663898","Brendan Rodgers"
"1048","641400","Cael Brockmeyer"
"1049","666784","Omar Estévez"
"1050","546990","Anthony Alford"
"1051","621037","Jason Leblebijian"
"1052","624512","Reese McGuire"
"1053","676814","Lucas Tancas"
"1054","592836","Taijuan Walker"
"1055","607369","Travis Taijeron"
"1056","621458","Edwin Rios"
"1057","641796","Tim Locastro"
"1058","571670","Dylan Floro"
"1059","463748","Sharlon Schoop"
"1060","573669","Aderlin Rodríguez"
"1061","656577","Alex Jackson"
"1062","433587","Félix Hernández"
"1063","605182","Mike Clevinger"
"1064","673357","Luis Robert"
"1065","542289","Daniel Corcino"
"1066","642693","Hector Vargas"
"1067","623513","Tyler Krieger"
"1068","641736","Wesley Jones"
"1069","656252","Bobby Bradley"
"1070","623451","Jackson Stephens"
"1071","543038","Dusty Coleman"
"1072","608380","Drew Ward"
"1073","642227","Stephen Wrenn"
"1074","656695","J. J. Matijevic"
"1075","660817","Carlos Machado"
"1076","663465","Kolby Allard"
"1077","671276","Yasel Antuna"
"1078","408252","Brandon Phillips"
"1079","474443","Iván De Jesús Jr."
"1080","628329","Rusney Castillo"
"1081","641301","Stephen Alemais"
"1082","621532","Anthony Bemboom"
"1083","644374","Yu Chang"
"1084","656803","James Norwood"
"1085","663791","D. J. Wilson"
"1086","669262","Tyler Ramirez"
"1087","669397","Nick Allen"
"1088","518755","Matt Hague"
"1089","596068","Mike Papi"
"1090","622356","Bryant Flete"
"1091","657193","Eddy Alvarez"
"1092","664789","Ka'ai Tom"
"1093","622700","Jose Chávez"
"1094","435043","Zach Duke"
"1095","642201","Eli White"
"1096","669221","Sean Murphy"
"1097","519262","Myles Schroder"
"1098","543742","Jerry Sands"
"1099","594740","Jeff Arnold"
"1100","608711","Joe Sever"
"1101","643289","Mauricio Dubón"
"1102","658135","Daniel Carbonell"
"1103","661552","Rougned Odor"
"1104","666134","Nolan Jones"
"1105","666815","T. J. Bennett"
"1106","670053","Hosea Nelson"
"1107","621008","Alex De Goti"
"1108","502570","Rocky Gale"
"1109","605390","Parker Morin"
"1110","666783","Yusniel Díaz"
"1111","670417","Brandon Montgomery"
"1112","643198","Jonah Arenado"
"1113","502317","Chris Heisey"
"1114","593137","Erick Salcedo"
"1115","641529","Drew Dosch"
"1116","642444","Michael De La Cruz"
"1117","643423","Chris Madera"
"1118","657017","Cole Sturgeon"
"1119","657446","Zack Zehner"
"1120","657740","Jeremy Rivera"
"1121","664038","Kyri Washington"
"1122","605538","Matt Wisler"
"1123","657701","Antonio Nunez"
"1124","500207","Jhonatan Solano"
"1125","456030","Dustin Pedroia"
"1126","602112","Alfredo Reyes"
"1127","606477","Aneury Tavárez"
"1128","663647","Ke'Bryan Hayes"
"1129","488768","Andrew Cashner"
"1130","502042","Chris Archer"
"1131","502151","Chad Huffman"
"1132","547888","Masahiro Tanaka"
"1133","571800","Drew Hutchison"
"1134","605513","Spencer Turnbull"
"1135","641149","Wes Parsons"
"1136","453056","Jacoby Ellsbury"
"1137","553878","Felipe Vázquez"
"1138","655996","Cristian Santana"
"1139","594902","Ben Lively"
"1140","572000","Mike Ohlman"
"1141","572182","Darnell Sweeney"
"1142","622738","Tito Polo"
"1143","519425","Jackson Williams"
"1144","623911","Elvis Escobar"
"1145","657027","Nick Tanielu"
"1146","571492","Patrick Biondi"
"1147","596028","Tyler Marlette"
"1148","461833","Phil Hughes"
"1149","642136","Matt Thaiss"
"1150","657444","Bo Way"
"1151","666923","Zach Gibbons"
"1152","669049","Connor Justus"
"1153","571467","Steven Baron"
"1154","592609","Mike Olt"
"1155","500779","José Quraza"
"1156","571830","Tommy Joseph"
"1157","605242","Michael Fulmer"
"1158","608421","Eliezer Alvarez"
"1159","623205","Andrew Velazquez"
"1160","518653","Jake Elmore"
"1161","596088","Mason Robbins"
"1162","602074","Yonathan Daza"
"1163","622053","Jameson Fisher"
"1164","641680","Jonah Heim"
"1165","664913","Seth Brown"
"1166","506997","Tony Sanchez"
"1167","602080","Erick Castillo"
"1168","605487","Daniel Spingola"
"1169","642156","Stuart Turner"
"1170","657434","Brian O'Grady"
"1171","660758","Sandro Fabian"
"1172","664174","Dillon Dobson"
"1173","606299","José Quraza"
"1174","608383","Mikey White"
"1175","643410","Mark Leiter Jr."
"1176","656364","Greg Deichmann"
"1177","657780","Will Toffey"
"1178","605148","Zach Borenstein"
"1179","622689","Randy César"
"1180","671242","Aníbal Sierra"
"1181","455755","Chris Stewart"
"1182","554238","Carlos Franco"
"1183","600967","Cleuluis Rondon"
"1184","641908","Tanner Murphy"
"1185","661250","Izzy Wilson"
"1186","592145","Jesse Biddle"
"1187","605231","Roemon Fields"
"1188","628452","Raisel Iglesias"
"1189","664104","Tyler Neslony"
"1190","665039","Andrew Guillotte"
"1191","665776","Pedro Castellanos"
"1192","457787","Danny Espinosa"
"1193","605439","Michael Reed"
"1194","664571","Alexis Garcia"
"1195","667605","Alay Lago"
"1196","670623","Isaac Paredes"
"1197","674161","Kyle Watson"
"1198","676426","Chris Sharpe"
"1199","676632","Bligh Madris"
"1200","676748","Dylan Rosa"
"1201","593993","José Iglesias"
"1202","492802","Juan Graterol"
"1203","527049","César Puello"
"1204","543706","Dan Robertson"
"1205","605378","Kevin Medrano"
"1206","641470","Zack Collins"
"1207","641870","Trey Michalczewski"
"1208","663330","Jahmai Jones"
"1209","664133","Kyle Survance"
"1210","662098","Austin Athmann"
"1211","663662","Daz Cameron"
"1212","664045","Thomas Eshelman"
"1213","676116","Ryan Noda"
"1214","607200","Erick Fedde"
"1215","664159","Donnie Dewees Jr."
"1216","622362","Chris Pieters"
"1217","623508","Trent Giambrone"
"1218","642272","Erlin Cerda"
"1219","650391","Eloy Jiménez"
"1220","656822","Alexis Pantoja"
"1221","660639","Pedro Gonzalez"
"1222","669675","Mitch Longo"
"1223","670097","Zack Short"
"1224","676927","Tre' Gantt"
"1225","457574","Jordan Pacheco"
"1226","623166","Mike Miller"
"1227","630034","David Rodríguez"
"1228","656920","Michael Russell"
"1229","665285","Peter Maris"
"1230","453329","Clay Buchholz"
"1231","542882","Matt Andriese"
"1232","607503","Kevin Cornelius"
"1233","621447","Andrew Calica"
"1234","645282","Marten Gasparini"
"1235","456034","David Price"
"1236","517369","José Quinta"
"1237","592547","Deck McGuire"
"1238","605540","Brandon Woodruff"
"1239","606131","Luis Perdomo"
"1240","666137","Khalil Lee"
"1241","521655","Wilmer Font"
"1242","650494","Jose Medina"
"1243","656738","Ben Meyer"
"1244","622075","Yency Almonte"
"1245","650854","Anthony Jimenez"
"1246","657108","Evan White"
"1247","624416","Ryan Boldt"
"1248","650892","Eleardo Cabrera"
"1249","656309","Carl Chester"
"1250","656484","Tristan Gray"
"1251","656821","Kevin Padlo"
"1252","657225","Jeff Hendrix"
"1253","670764","Taylor Walls"
"1254","663411","Joe McCarthy"
"1255","669129","Marcus Mooney"
"1256","673633","Yoshihisa Hirano"
"1257","596057","Daniel Norris"
"1258","664196","Tanner Anderson"
"1259","615699","Jacob Robson"
"1260","670466","Chad Sedio"
"1261","607237","Amir Garrett"
"1262","593800","Gioskar Amaya"
"1263","666164","Blake Rutherford"
"1264","676842","Mikey Duarte"
"1265","647304","Josh Naylor"
"1266","656847","DJ Peters"
"1267","607461","Matt Beaty"
"1268","621011","Max Schrock"
"1269","605541","Mike Wright"
"1270","622057","Cam Gibson"
"1271","622097","Jake Thompson"
"1272","645300","Anthony Pereira"
"1273","664011","Trey Amburgey"
"1274","434538","Francisco Liriano"
"1275"," Aintana","467793"
"1276","543734","Chris Rusin"
"1277","594992","Kevin Shackelford"
"1278","596071","Dillon Peters"
"1279","623515","Drew Jackson"
"1280","624523","Riley Unroe"
"1281","643440","Stephen McGee"
"1282","665923","Esteury Ruiz"
"1283","672359","Tirso Ornelas"
"1284","641512","Ben DeLuzio"
"1285","641858","Matt McPhearson"
"1286","645917","Marty Herum"
"1287","541600","Wilfredo Tovar"
"1288","543592","Austin Nola"
"1289","657656","Suárez"
"1290","595426","Brock Stassi"
"1291","605227","Taylor Featherston"
"1292","650331","Lewin Díaz"
"1293","623927","Jiandido Tromp"
"1294","425492","Ryan Madson"
"1295","606019","Esteban Quiroz"
"1296","621469","Tate Matheny"
"1297","669113","Jacob Zanon"
"1298","519083","Derek Norris"
"1299","641571","Heath Fillmyer"
"1300","669060","Bryse Wilson"
"1301","542932","Jon Berti"
"1302","623238","Kody Eaves"
"1303","668670","Jake Rogers"
"1304","676695","Cole Peterson"
"1305","430832","Jesús Aguilar"
"1306","461235","Brandon Moss"
"1307","474463","Brett Anderson"
"1308","593590","Webster Rivas"
"1309","668888","Hudson Potts"
"1310","669261","Jack Suwinski"
"1311","672358","Justin Lopez"
"1312","593993","José Brmírez"
"1313","592656","Henry Ramos"
"1314","642021","Errol Robinson"
"1315","658061","Galli Cribbs Jr."
"1316","608687","L. J. Mazzilli"
"1317","622561","Jhoan Ureña"
"1318","543377","Corban Joseph"
"1319","544365","Manny Banuelos"
"1320","621244","José Berríos"
"1321","623149","Paul Sewald"
"1322","451596","Yovani Gallardo"
"1323","571951","Bryan Mitchell"
"1324","594987","Casey Sadler"
"1325","643466","Harrison Musgrave"
"1326","675649","Brian Miller"
"1327","622197","Rashad Crawford"
"1328","622806","Juan Kelly"
"1329","656681","Danny Mars"
"1330","656807","Josh Ockimey"
"1331","665489","Vladimir Guerrero"
"1332","500135","Ronny Rodnzález"
"1333","607500","Hunter Cole"
"1334","663478","Brendon Davis"
"1335","664938","Josh Altmann"
"1336","502261","Cole Gillespie"
"1337","602136","Arturo Nieto"
"1338","665918","Miguel Aparicio"
"1339","596145","Jose Vinicio"
"1340","645444","Jose Herrera"
"1341","657618","Tra Holmes"
"1342","665038","Luis Silverio"
"1343","670797","Ernie De La Trinidad"
"1344","676639","Ryan Grotjohn"
"1345","593775","Gabriel Quintana"
"1346","660636","Diego Castillo"
"1347","571476","Chris Beck"
"1348","596069","Max Pentecost"
"1349","621005","Tim Lopes"
"1350","623912","Harold Ramírez"
"1351","650988","Yeltsin Gudino"
"1352","656525","Gunnar Heidt"
"1353","665227","Nash Knight"
"1354","592779","Brock Stewart"
"1355","642701","Dennis Santana"
"1356","658668","Edward Olivares"
"1357","664119","Austin Allen"
"1358","621500","Wyatt Mathisen"
"1359","650832","Adrian Valerio"
"1360","668904","Royce Lewis"
"1361","671265","Freudis Nova"
"1362","679727","Lorenzo Quintana"
"1363","429719","Edwin Jackson"
"1364","572971","Dallas Keuchel"
"1365","571601","Wes Darvill"
"1366","650635","Moises Perez"
"1367","489365","Josh Thole"
"1368","669157","Tristen Lutz"
"1369","578570","Juniel Querecuto"
"1370","656537","Derek Hill"
"1371","666593","Jose King"
"1372","514916","Francisco Diaz"
"1373","592622","Mark Payton"
"1374","650544","Isrrael De La Cruz"
"1375","656765","Joey Morgan"
"1376","641999","Corey Ray"
"1377","664120","Max McDowell"
"1378","664702","Myles Straw"
"1379","543169","Brian Flynn"
"1380","594027","Tayron Guerrero"
"1381","600968","Randy Rosario"
"1382","607215","Eric Skoglund"
"1383","607249","Jason Krizan"
"1384","607027","Emmanuel Marrero"
"1385","660684","Daniel Brito"
"1386","663993","Nathaniel Lowe"
"1387","664770","Nathan Lukes"
"1388","664866","Austin Bossart"
"1389","665922","Símon Muzziotti"
"1390","606157","Aristides Aquino"
"1391","621468","Jacob Scavuzzo"
"1392","643418","Shed Long"
"1393","644433","Chadwick Tromp"
"1394","656455","Michael Gettys"
"1395","605203","Mason Davis"
"1396","664916","Drew Ferguson"
"1397","491696","José Pirela"
"1398","664954","Brett Sullivan"
"1399","676801","Chas McCormick"
"1400","667674","Jack Kruger"
"1401","621505","Charles Moorman"
"1402","630155","Michael O'Neill"
"1403","453344","Brandon Morrow"
"1404","591712","Óscar Hernández"
"1405","664312","Emilio Gustave"
"1406","643271","Narciso Crook"
"1407","663692","Jalen Miller"
"1408","664031","Ryan Howard"
"1409","641807","Brennon Lund"
"1410","607486","Pat Cantwell"
"1411","641943","Josh Palacios"
"1412","666182","Bo Bichette"
"1413","623300","Austin Rei"
"1414","669289","Santiago Espinal"
"1415","670037","Ryan Scott"
"1416","593144","Richard Rodríguez"
"1417","650700","Luis Carpio"
"1418","657568","Andrew Ely"
"1419","657739","Jamie Ritchie"
"1420","657681","Kyle McGrath"
"1421","664858","Brendon Sanger"
"1422","489446","Kirby Yates"
"1423","621572","Keon Barnum"
"1424","675648","Austin Beck"
"1425","660644","Vidal Bruján"
"1426","665650","Lucius Fox"
"1427","643269","Will Craig"
"1428","657053","Touki Toussaint"
"1429","670712","Mike Brosseau"
"1430","571882","Derek Law"
"1431","596043","Daniel Mengden"
"1432","623352","Josh Hader"
"1433","594950","Shane Opitz"
"1434","662145","Mitch Ghelfi"
"1435","669733","Zach Clark"
"1436","477569","Fernando Salas"
"1437","621034","Melvin Mercedes"
"1438","642551","Argenis Blanco"
"1439","669638","Anthony Churlin"
"1440","656230","Arnaldo Berrios"
"1441","666185","Dylan Carlson"
"1442","573186","Marcus Stroman"
"1443","605164","Dylan Bundy"
"1444","623402","Tim Peterson"
"1445","630023","Yonny Chirinos"
"1446","656494","Taylor Gushue"
"1447","670047","Troy Montgomery"
"1448","642220","Jantzen Witte"
"1449","489232","Anthony Recker"
"1450","656766","Josh Morgan"
"1451","642020","Chuckie Robinson"
"1452","595210","J. J. Franco"
"1453","665701","Alejandro García"
"1454","445988","Martín Pérez"
"1455","594965","Daniel Ponce de Leon"
"1456","642545","Jaime Barria"
"1457","656967","Evan Skoug"
"1458","595438","Damek Tomscha"
"1459","642134","Robbie Tenerowicz"
"1460","656275","Dylan Busby"
"1461","666139","Josh Lowe"
"1462","622435","Osvaldo Abreu"
"1463","628450","Yadiel Hernández"
"1464","670113","Jim Haley"
"1465","502327","Héctor Santiago"
"1466","545333","Trevor Bauer"
"1467","606167","Adalberto Mejía"
"1468","592301","Dominic Ficociello"
"1469","450665","Kris Medlen"
"1470","581532","Jayce Boyd"
"1471","670468","Jack Sundberg"
"1472","489265","Sergio Romo"
"1473","623517","Nick Lovullo"
"1474","642211","Justin Williams"
"1475","665926","Andrés Giménez"
"1476","543391","Casey Kelly"
"1477","543475","Jordan Lyles"
"1478","593833","Wander Suero"
"1479","608337","Lucas Giolito"
"1480","608652","Luke Farrell"
"1481","521811","Anthony Phillips"
"1482","606995","Justin Hancock"
"1483","642470","Omar Carrizales"
"1484","663886","Tyler Stephenson"
"1485","660853","Enyel De Los Santos"
"1486","641779","Charles Leblanc"
"1487","666198","Carter Kieboom"
"1488","657019","Michael Suchy"
"1489","593522","Luis Villegas"
"1490","609274","Elier Hernandez"
"1491","650979","Yeyson Yrizarri"
"1492","573262","Mike Yastrzemski"
"1493","543031","Tyler Cloyd"
"1494","621141","Walker Lockett"
"1495","605490","Bubba Starling"
"1496","641891","Nelson Molina"
"1497","574847","Rob Segedin"
"1498","641296","Mike Ahmed"
"1499","641468","Gavin Collins"
"1500","667350","Fernando Kelli"
"1501","607399","Todd Hankins"
"1502","620988","Jhombeyker Morales"
"1503","680013","Jorge Solano"
"1504","641603","Stephen Gaylor"
"1505","656509","Monte Harrison"
"1506","656935","Brian Schales"
"1507","670127","Luis Pintor"
"1508","656643","Zacrey Law"
"1509","605452","Joe Ross"
"1510","642571","Merandy Gonzalez"
"1511","622758","Angel Aguilar"
"1512","545363","Jacob Turner"
"1513","642344","Jhon Nuñez"
"1514","650385","Samuel Miranda"
"1515","676071","Brett Netzer"
"1516","592390","Heath Hembree"
"1517","598271","Brian Johnson"
"1518","642008","Jacob Rhame"
"1519","642232","Ryan Yarbrough"
"1520","451705","Alberto Rosario"
"1521","641740","Mark Karaviotis"
"1522","502026","Jeremy Jeffress"
"1523","592865","Taylor Williams"
"1524","664857","Blake Allemand"
"1525","644407","Johan Mieses"
"1526","642451","Luis Liberato"
"1527","624503","Nick Gordon"
"1528","623168","Tyler Heineman"
"1529","592600","Chace Numata"
"1530","656467","Chris Gittens"
"1531","605343","Daniel Lockhart"
"1532","502523","Shawn O'Malley"
"1533","668942","Josh Rojas"
"1534","622100","Taylor Jones"
"1535","623195","John Silviano"
"1536","624415","Cavan Biggio"
"1537","644428","Troy Scribner"
"1538","645261","Sandy Alcantara"
"1539","429664","José Ramírez"
"1540","624513","Dom Nuñez"
"1541","623510","A. J. Simcox"
"1542","641288","Andres Sthormes"
"1543","446372","Corey Kluber"
"1544","624133","Ranger Suárez"
"1545","628356","Jung Ho Kang"
"1546","669242","Tommy Edman"
"1547","543877","Christian Vázqus"
"1548","640455","Sean Manaea"
"1549","643256","Adam Cimber"
"1550","655997","Jomar Reyes"
"1551","595963","Tyler Goeddel"
"1552","656546","Jeff Hoffman"
"1553","641569","Xavier Fernández"
"1554","663708","Gabriel Cancel"
"1555","664926","Nick Dini"
"1556","631222","Michael De La Cruz"
"1557","641735","Bradley Jones"
"1558","669916","Nate Nolan"
"1559","457918","J. A. Happ"
"1560","608723","Austin Voth"
"1561","624735","Luis Payano"
"1562","643407","Adam Law"
"1563","431151","David Wright"
"1564","519242","Chris Sale"
"1565","543548","Tommy Milone"
"1566","543901","Ryan Weber"
"1567","593974","Wandy Peralta"
"1568","642094","Tyler Smith"
"1569","665506","Cristian Pache"
"1570","606470","Emilio Guerrero"
"1571","642488","Ademar Rifaela"
"1572","474699","Vance Worley"
"1573","608685","Evan Marzilli"
"1574","668784","Ulysses Cantu"
"1575","476192","Johnny Monell"
"1576","471865","Christian Vázqu"
"1577","642197","Jamie Westbrook"
"1578","572088","Jonathan Rodríguez"
"1579","570240","Félix Peña"
"1580","595881","Tyler Beede"
"1581","666695","Jonathan Guzman"
"1582","455117","Mart�e Vázquez"
"1583","434378","Justin Verlander"
"1584","655719","Nick Schulz"
"1585","607111","Jacob Wilson"
"1586","623251","Matt Juengel"
"1587","571579","Edgar Corcino"
"1588","576788","Dan Butler"
"1589","657515","Jordan Betts"
"1590","499926","Alex Liddi"
"1591","601714","Jordan Procyshen"
"1592","657035","Luke Tendler"
"1593","656575","Todd Isaacs"
"1594","666964","Mitch Reeves"
"1595","473239","Juan Ciriaco"
"1596","572804","Cody Decker"
"1597","593444","Luigi Rodriguez"
"1598","445926","Jesse Chavez"
"1599","571473","Buddy Baumann"
"1600","593334","Domingo Germán"
"1601","605483","Blake Snell"
"1602","453178","Ian Kennedy"
"1603","457477","Alejandro De Aza"
"1604","592169","Austin Brice"
"1605","608371","Lucas Sims"
"1606","613480","Keith Curcio"
"1607","642014","Jake Ring"
"1608","668674","Lucas Erceg"
"1609","677367","Justin Jacobs"
"1610","657656","Ramón Lernánd"
"1611","664731","P. J. Higgins"
"1612","676679","Luis Vázquez"
"1613","622058","D. J. Davis"
"1614","663545","Reggie Pruitt Jr."
"1615","664768","Connor Panas"
"1616","578428","José Ureña"
"1617","660162","Ronald Acuña"
"1618","593423","Frankie Montas"
"1619","622795","Yohander Méndez"
"1620","622541","Malquin Canelo"
"1621","668843","Conner Capel"
"1622","664683","Michael Smith"
"1623","641971","Luke Persico"
"1624","608638","J. T. Chargois"
"1625","621036","Chris Diaz"
"1626","592723","Wynston Sawyer"
"1627","605221","Tanner English"
"1628","640459","Brian Navarreto"
"1629","642183","Ryan Walker"
"1630","664238","Dylan Moore"
"1631","664853","Chris Paul"
"1632","605255","Brett Graves"
"1633","622692","Arturo Michelena"
"1634","656698","Dexture McCall"
"1635","660829","Hoy Park"
"1636","430832","José Urutista"
"1637","571946","Shelby Miller"
"1638","592717","Aaron Sanchez"
"1639","666703","Eguy Rosario"
"1640","650531","Brad Zunica"
"1641","666135","Alex Kirilloff"
"1642","650818","Mikell Granberry"
"1643","664014","Sean Miller"
"1644","641298","Tyler Alamo"
"1645","656748","Kevonte Mitchell"
"1646","657623","Jared James"
"1647","664888","Tim Arakawa"
"1648","666176","Jo Adell"
"1649","664970","Anthony Miller"
"1650","666181","Will Benson"
"1651","668950","Quentin Holmes"
"1652","664901","Danny Mendick"
"1653","502593","Jake Petricka"
"1654","514917","González, Carlos"
"1655","584171","Hector Velázquez"
"1656","595191","Jerad Eickhoff"
"1657","622208","Max White"
"1658","650528","Laz Rivera"
"1659","663527","Tyler Nevin"
"1660","642720","Ray-Patrick Didder"
"1661","623454","Drew Anderson"
"1662","656222","Jalen Beeks"
"1663","666931","Jared Oliva"
"1664","641584","Jake Fraley"
"1665","665138","Dalton Kelly"
"1666","656180","Riley Adams"
"1667","656767","Matt Morgan"
"1668","657806","Christian Williams"
"1669","607256","James Ramsey"
"1670","650825","Jeremias Portorreal"
"1671","527048","Martín Pérez"
"1672","431148","Scott Kazmir"
"1673","666206","Delvin Pérez"
"1674","448802","Jaime García"
"1675","647336","Mike Soroka"
"1676","519455","Jordan Zimmermann"
"1677","519166","Neil Ramírez"
"1678","669288","Daniel Johnson"
"1679","642528","Jonathan Loáisiga"
"1680","501985","Mike Minor"
"1681","670768","Luis González"
"1682","543339","Daniel Hudson"
"1683","625643","Reynaldo López"
"1684","546997","Adrian Marin"
"1685","676635","T. J. Nichting"
"1686","640463","Braden Shipley"
"1687","467008","Pedro Strop"
"1688","542233","Audry Pérez"
"1689","599683","Warwick Saupold"
"1690","648739","Telmito Agustin"
"1691","664921","Ian Sagdal"
"1692","668671","Alex Dunlap"
"1693","673985","Kameron Esthay"
"1694","657284","Jake Yacinich"
"1695","658677","Gilbert Lara"
"1696","670767","Devin Hairston"
"1697","592769","D. J. Snelten"
"1698","592629","Roberto Peña"
"1699","594840","Matt Grace"
"1700","543193","Drew Gagnon"
"1701","643473","Matt Oberste"
"1702","514917","Jesmuel Valentín"
"1703","596112","Robert Stephenson"
"1704","623194","Correlle Prime"
"1705","607741","Kevin Taylor"
"1706","660662","Edgardo Fermin"
"1707","669726","Michael Barash"
"1708","650971","Franklin Rollin"
"1709","668872","Manny Jefferson"
"1710","621450","Skye Bolt"
"1711","641567","Logan Farrar"
"1712","670148","Nate Mondou"
"1713","600982","Alberto Triunfel"
"1714","650658","Keinner Piña"
"1715","543219","Sean Gilmartin"
"1716","664877","Christian Kelley"
"1717","595237","Ryan Halstead"
"1718","458006","Matt Albers"
"1719","669203","Corbin Burnes"
"1720","641459","Kacy Clemens"
"1721","657598","Cade Gotta"
"1722","675656","Kevin Smith"
"1723","669456","Shane Bieber"
"1724","434628","Jason Hammel"
"1725","657253","Chris Rabago"
"1726","623241","Mac Seibert"
"1727","609280","Martínez"
"1728","660563","Joseph Rosa"
"1729","670860","Lazaro Armenteros"
"1730","677223","Jack Larsen"
"1731","623610","Luis Valenzuela"
"1732","650839","Ruddy Giron"
"1733","605154","John Brebbia"
"1734","488846","Brian Duensing"
"1735","664034","Ty France"
"1736","660631","Kevin Vicuña"
"1737","622268","Donovan Walton"
"1738","657757","Gavin Sheets"
"1739","665750","Leody Taveras"
"1740","670286","Craig Dedelow"
"1741","592426","Luke Jackson"
"1742","622736","Roberto Caro"
"1743","621199","Matthew Bowman"
"1744","593576","Héctor Neris"
"1745","608339","Zach Green"
"1746","622668","Ivan Castillo"
"1747","641431","Edgar Cabral"
"1748","663897","Luke Williams"
"1749","453192","Andrew Miller"
